sample_index,time_s,raw_adc,voltage_V
2732,1.092800000000e-04,-292,-1.782280953398e-01
2733,1.093200000000e-04,-292,-1.782280953398e-01
2734,1.093600000000e-04,-292,-1.782280953398e-01
2735,1.094000000000e-04,-590,-3.601184118168e-01
2736,1.094400000000e-04,-292,-1.782280953398e-01
2737,1.094800000000e-04,-590,-3.601184118168e-01
2738,1.095200000000e-04,-590,-3.601184118168e-01
2739,1.095600000000e-04,-887,-5.413983581042e-01
2740,1.096000000000e-04,-590,-3.601184118168e-01
2741,1.096400000000e-04,-887,-5.413983581042e-01
2742,1.096800000000e-04,-887,-5.413983581042e-01
2743,1.097200000000e-04,-590,-3.601184118168e-01
2744,1.097600000000e-04,-887,-5.413983581042e-01
2745,1.098000000000e-04,-590,-3.601184118168e-01
2746,1.098400000000e-04,-590,-3.601184118168e-01
2747,1.098800000000e-04,-590,-3.601184118168e-01
2748,1.099200000000e-04,-590,-3.601184118168e-01
2749,1.099600000000e-04,-590,-3.601184118168e-01
2750,1.100000000000e-04,-590,-3.601184118168e-01
2751,1.100400000000e-04,-590,-3.601184118168e-01
2752,1.100800000000e-04,-292,-1.782280953398e-01
2753,1.101200000000e-04,-292,-1.782280953398e-01
2754,1.101600000000e-04,-292,-1.782280953398e-01
2755,1.102000000000e-04,-292,-1.782280953398e-01
2756,1.102400000000e-04,-292,-1.782280953398e-01
2757,1.102800000000e-04,6,3.662221137120e-03
2758,1.103200000000e-04,6,3.662221137120e-03
2759,1.103600000000e-04,6,3.662221137120e-03
2760,1.104000000000e-04,6,3.662221137120e-03
2761,1.104400000000e-04,6,3.662221137120e-03
2762,1.104800000000e-04,304,1.855525376141e-01
2763,1.105200000000e-04,304,1.855525376141e-01
2764,1.105600000000e-04,304,1.855525376141e-01
2765,1.106000000000e-04,304,1.855525376141e-01
2766,1.106400000000e-04,304,1.855525376141e-01
2767,1.106800000000e-04,602,3.674428540910e-01
2768,1.107200000000e-04,602,3.674428540910e-01
2769,1.107600000000e-04,602,3.674428540910e-01
2770,1.108000000000e-04,602,3.674428540910e-01
2771,1.108400000000e-04,602,3.674428540910e-01
2772,1.108800000000e-04,602,3.674428540910e-01
2773,1.109200000000e-04,900,5.493331705679e-01
2774,1.109600000000e-04,602,3.674428540910e-01
2775,1.110000000000e-04,602,3.674428540910e-01
2776,1.110400000000e-04,602,3.674428540910e-01
2777,1.110800000000e-04,602,3.674428540910e-01
2778,1.111200000000e-04,900,5.493331705679e-01
2779,1.111600000000e-04,602,3.674428540910e-01
2780,1.112000000000e-04,602,3.674428540910e-01
2781,1.112400000000e-04,602,3.674428540910e-01
2782,1.112800000000e-04,602,3.674428540910e-01
2783,1.113200000000e-04,602,3.674428540910e-01
2784,1.113600000000e-04,602,3.674428540910e-01
2785,1.114000000000e-04,304,1.855525376141e-01
2786,1.114400000000e-04,602,3.674428540910e-01
2787,1.114800000000e-04,602,3.674428540910e-01
2788,1.115200000000e-04,304,1.855525376141e-01
2789,1.115600000000e-04,304,1.855525376141e-01
2790,1.116000000000e-04,304,1.855525376141e-01
2791,1.116400000000e-04,304,1.855525376141e-01
2792,1.116800000000e-04,6,3.662221137120e-03
2793,1.117200000000e-04,-292,-1.782280953398e-01
2794,1.117600000000e-04,-292,-1.782280953398e-01
2795,1.118000000000e-04,-292,-1.782280953398e-01
2796,1.118400000000e-04,-292,-1.782280953398e-01
2797,1.118800000000e-04,-292,-1.782280953398e-01
2798,1.119200000000e-04,-292,-1.782280953398e-01
2799,1.119600000000e-04,-292,-1.782280953398e-01
2800,1.120000000000e-04,-292,-1.782280953398e-01
2801,1.120400000000e-04,-292,-1.782280953398e-01
2802,1.120800000000e-04,-590,-3.601184118168e-01
2803,1.121200000000e-04,-590,-3.601184118168e-01
2804,1.121600000000e-04,-590,-3.601184118168e-01
2805,1.122000000000e-04,-590,-3.601184118168e-01
2806,1.122400000000e-04,-590,-3.601184118168e-01
2807,1.122800000000e-04,-590,-3.601184118168e-01
2808,1.123200000000e-04,-590,-3.601184118168e-01
2809,1.123600000000e-04,-590,-3.601184118168e-01
2810,1.124000000000e-04,-590,-3.601184118168e-01
2811,1.124400000000e-04,-590,-3.601184118168e-01
2812,1.124800000000e-04,-590,-3.601184118168e-01
2813,1.125200000000e-04,-590,-3.601184118168e-01
2814,1.125600000000e-04,-590,-3.601184118168e-01
2815,1.126000000000e-04,-590,-3.601184118168e-01
2816,1.126400000000e-04,-590,-3.601184118168e-01
2817,1.126800000000e-04,-590,-3.601184118168e-01
2818,1.127200000000e-04,-292,-1.782280953398e-01
2819,1.127600000000e-04,-292,-1.782280953398e-01
2820,1.128000000000e-04,-292,-1.782280953398e-01
2821,1.128400000000e-04,-292,-1.782280953398e-01
2822,1.128800000000e-04,-292,-1.782280953398e-01
2823,1.129200000000e-04,6,3.662221137120e-03
2824,1.129600000000e-04,6,3.662221137120e-03
2825,1.130000000000e-04,6,3.662221137120e-03
2826,1.130400000000e-04,304,1.855525376141e-01
2827,1.130800000000e-04,304,1.855525376141e-01
2828,1.131200000000e-04,304,1.855525376141e-01
2829,1.131600000000e-04,304,1.855525376141e-01
2830,1.132000000000e-04,304,1.855525376141e-01
2831,1.132400000000e-04,304,1.855525376141e-01
2832,1.132800000000e-04,602,3.674428540910e-01
2833,1.133200000000e-04,304,1.855525376141e-01
2834,1.133600000000e-04,602,3.674428540910e-01
2835,1.134000000000e-04,602,3.674428540910e-01
2836,1.134400000000e-04,602,3.674428540910e-01
2837,1.134800000000e-04,602,3.674428540910e-01
2838,1.135200000000e-04,602,3.674428540910e-01
2839,1.135600000000e-04,602,3.674428540910e-01
2840,1.136000000000e-04,602,3.674428540910e-01
2841,1.136400000000e-04,602,3.674428540910e-01
2842,1.136800000000e-04,602,3.674428540910e-01
2843,1.137200000000e-04,602,3.674428540910e-01
2844,1.137600000000e-04,602,3.674428540910e-01
2845,1.138000000000e-04,602,3.674428540910e-01
2846,1.138400000000e-04,602,3.674428540910e-01
2847,1.138800000000e-04,602,3.674428540910e-01
2848,1.139200000000e-04,602,3.674428540910e-01
2849,1.139600000000e-04,602,3.674428540910e-01
2850,1.140000000000e-04,304,1.855525376141e-01
2851,1.140400000000e-04,304,1.855525376141e-01
2852,1.140800000000e-04,304,1.855525376141e-01
2853,1.141200000000e-04,304,1.855525376141e-01
2854,1.141600000000e-04,304,1.855525376141e-01
2855,1.142000000000e-04,304,1.855525376141e-01
2856,1.142400000000e-04,304,1.855525376141e-01
2857,1.142800000000e-04,6,3.662221137120e-03
2858,1.143200000000e-04,6,3.662221137120e-03
2859,1.143600000000e-04,6,3.662221137120e-03
2860,1.144000000000e-04,-292,-1.782280953398e-01
2861,1.144400000000e-04,-292,-1.782280953398e-01
2862,1.144800000000e-04,-292,-1.782280953398e-01
2863,1.145200000000e-04,-292,-1.782280953398e-01
2864,1.145600000000e-04,-292,-1.782280953398e-01
2865,1.146000000000e-04,-590,-3.601184118168e-01
2866,1.146400000000e-04,-590,-3.601184118168e-01
2867,1.146800000000e-04,-887,-5.413983581042e-01
2868,1.147200000000e-04,-590,-3.601184118168e-01
2869,1.147600000000e-04,-590,-3.601184118168e-01
2870,1.148000000000e-04,-887,-5.413983581042e-01
2871,1.148400000000e-04,-887,-5.413983581042e-01
2872,1.148800000000e-04,-887,-5.413983581042e-01
2873,1.149200000000e-04,-887,-5.413983581042e-01
2874,1.149600000000e-04,-887,-5.413983581042e-01
2875,1.150000000000e-04,-887,-5.413983581042e-01
2876,1.150400000000e-04,-887,-5.413983581042e-01
2877,1.150800000000e-04,-887,-5.413983581042e-01
2878,1.151200000000e-04,-887,-5.413983581042e-01
2879,1.151600000000e-04,-887,-5.413983581042e-01
2880,1.152000000000e-04,-887,-5.413983581042e-01
2881,1.152400000000e-04,-887,-5.413983581042e-01
2882,1.152800000000e-04,-887,-5.413983581042e-01
2883,1.153200000000e-04,-887,-5.413983581042e-01
2884,1.153600000000e-04,-887,-5.413983581042e-01
2885,1.154000000000e-04,-887,-5.413983581042e-01
2886,1.154400000000e-04,-887,-5.413983581042e-01
2887,1.154800000000e-04,-590,-3.601184118168e-01
2888,1.155200000000e-04,-590,-3.601184118168e-01
2889,1.155600000000e-04,-590,-3.601184118168e-01
2890,1.156000000000e-04,-292,-1.782280953398e-01
2891,1.156400000000e-04,-590,-3.601184118168e-01
2892,1.156800000000e-04,-292,-1.782280953398e-01
2893,1.157200000000e-04,-292,-1.782280953398e-01
2894,1.157600000000e-04,-292,-1.782280953398e-01
2895,1.158000000000e-04,6,3.662221137120e-03
2896,1.158400000000e-04,304,1.855525376141e-01
2897,1.158800000000e-04,304,1.855525376141e-01
2898,1.159200000000e-04,602,3.674428540910e-01
2899,1.159600000000e-04,602,3.674428540910e-01
2900,1.160000000000e-04,900,5.493331705679e-01
2901,1.160400000000e-04,900,5.493331705679e-01
2902,1.160800000000e-04,1198,7.312234870449e-01
2903,1.161200000000e-04,1495,9.125034333323e-01
2904,1.161600000000e-04,1495,9.125034333323e-01
2905,1.162000000000e-04,1495,9.125034333323e-01
2906,1.162400000000e-04,1792,1.093783379620e+00
2907,1.162800000000e-04,1792,1.093783379620e+00
2908,1.163200000000e-04,1792,1.093783379620e+00
2909,1.163600000000e-04,2090,1.275673696097e+00
2910,1.164000000000e-04,2090,1.275673696097e+00
2911,1.164400000000e-04,2090,1.275673696097e+00
2912,1.164800000000e-04,2388,1.457564012574e+00
2913,1.165200000000e-04,2388,1.457564012574e+00
2914,1.165600000000e-04,2388,1.457564012574e+00
2915,1.166000000000e-04,2388,1.457564012574e+00
2916,1.166400000000e-04,2388,1.457564012574e+00
2917,1.166800000000e-04,2388,1.457564012574e+00
2918,1.167200000000e-04,2388,1.457564012574e+00
2919,1.167600000000e-04,2388,1.457564012574e+00
2920,1.168000000000e-04,2090,1.275673696097e+00
2921,1.168400000000e-04,2090,1.275673696097e+00
2922,1.168800000000e-04,2090,1.275673696097e+00
2923,1.169200000000e-04,2090,1.275673696097e+00
2924,1.169600000000e-04,2090,1.275673696097e+00
2925,1.170000000000e-04,1792,1.093783379620e+00
2926,1.170400000000e-04,1792,1.093783379620e+00
2927,1.170800000000e-04,1495,9.125034333323e-01
2928,1.171200000000e-04,1495,9.125034333323e-01
2929,1.171600000000e-04,1198,7.312234870449e-01
2930,1.172000000000e-04,900,5.493331705679e-01
2931,1.172400000000e-04,900,5.493331705679e-01
2932,1.172800000000e-04,602,3.674428540910e-01
2933,1.173200000000e-04,304,1.855525376141e-01
2934,1.173600000000e-04,304,1.855525376141e-01
2935,1.174000000000e-04,6,3.662221137120e-03
2936,1.174400000000e-04,-292,-1.782280953398e-01
2937,1.174800000000e-04,-292,-1.782280953398e-01
2938,1.175200000000e-04,-590,-3.601184118168e-01
2939,1.175600000000e-04,-887,-5.413983581042e-01
2940,1.176000000000e-04,-887,-5.413983581042e-01
2941,1.176400000000e-04,-1185,-7.232886745811e-01
2942,1.176800000000e-04,-1483,-9.051789910581e-01
2943,1.177200000000e-04,-1483,-9.051789910581e-01
2944,1.177600000000e-04,-1483,-9.051789910581e-01
2945,1.178000000000e-04,-1781,-1.087069307535e+00
2946,1.178400000000e-04,-2079,-1.268959624012e+00
2947,1.178800000000e-04,-2079,-1.268959624012e+00
2948,1.179200000000e-04,-2079,-1.268959624012e+00
2949,1.179600000000e-04,-2377,-1.450849940489e+00
2950,1.180000000000e-04,-2079,-1.268959624012e+00
2951,1.180400000000e-04,-2377,-1.450849940489e+00
2952,1.180800000000e-04,-2377,-1.450849940489e+00
2953,1.181200000000e-04,-2377,-1.450849940489e+00
2954,1.181600000000e-04,-2675,-1.632740256966e+00
2955,1.182000000000e-04,-2377,-1.450849940489e+00
2956,1.182400000000e-04,-2675,-1.632740256966e+00
2957,1.182800000000e-04,-2377,-1.450849940489e+00
2958,1.183200000000e-04,-2377,-1.450849940489e+00
2959,1.183600000000e-04,-2079,-1.268959624012e+00
2960,1.184000000000e-04,-2079,-1.268959624012e+00
2961,1.184400000000e-04,-2079,-1.268959624012e+00
2962,1.184800000000e-04,-2079,-1.268959624012e+00
2963,1.185200000000e-04,-2079,-1.268959624012e+00
2964,1.185600000000e-04,-1781,-1.087069307535e+00
2965,1.186000000000e-04,-1781,-1.087069307535e+00
2966,1.186400000000e-04,-1483,-9.051789910581e-01
2967,1.186800000000e-04,-1483,-9.051789910581e-01
2968,1.187200000000e-04,-1483,-9.051789910581e-01
2969,1.187600000000e-04,-1185,-7.232886745811e-01
2970,1.188000000000e-04,-887,-5.413983581042e-01
2971,1.188400000000e-04,-590,-3.601184118168e-01
2972,1.188800000000e-04,-590,-3.601184118168e-01
2973,1.189200000000e-04,-292,-1.782280953398e-01
2974,1.189600000000e-04,-292,-1.782280953398e-01
2975,1.190000000000e-04,6,3.662221137120e-03
2976,1.190400000000e-04,304,1.855525376141e-01
2977,1.190800000000e-04,304,1.855525376141e-01
2978,1.191200000000e-04,304,1.855525376141e-01
2979,1.191600000000e-04,900,5.493331705679e-01
2980,1.192000000000e-04,900,5.493331705679e-01
2981,1.192400000000e-04,900,5.493331705679e-01
2982,1.192800000000e-04,1198,7.312234870449e-01
2983,1.193200000000e-04,1495,9.125034333323e-01
2984,1.193600000000e-04,1495,9.125034333323e-01
2985,1.194000000000e-04,1495,9.125034333323e-01
2986,1.194400000000e-04,1792,1.093783379620e+00
2987,1.194800000000e-04,1792,1.093783379620e+00
2988,1.195200000000e-04,2090,1.275673696097e+00
2989,1.195600000000e-04,2090,1.275673696097e+00
2990,1.196000000000e-04,2090,1.275673696097e+00
2991,1.196400000000e-04,2090,1.275673696097e+00
2992,1.196800000000e-04,2090,1.275673696097e+00
2993,1.197200000000e-04,2090,1.275673696097e+00
2994,1.197600000000e-04,2090,1.275673696097e+00
2995,1.198000000000e-04,2090,1.275673696097e+00
2996,1.198400000000e-04,2090,1.275673696097e+00
2997,1.198800000000e-04,1792,1.093783379620e+00
2998,1.199200000000e-04,1792,1.093783379620e+00
2999,1.199600000000e-04,1792,1.093783379620e+00
3000,1.200000000000e-04,1495,9.125034333323e-01
3001,1.200400000000e-04,1495,9.125034333323e-01
3002,1.200800000000e-04,1198,7.312234870449e-01
3003,1.201200000000e-04,1198,7.312234870449e-01
3004,1.201600000000e-04,900,5.493331705679e-01
3005,1.202000000000e-04,900,5.493331705679e-01
3006,1.202400000000e-04,602,3.674428540910e-01
3007,1.202800000000e-04,602,3.674428540910e-01
3008,1.203200000000e-04,304,1.855525376141e-01
3009,1.203600000000e-04,6,3.662221137120e-03
3010,1.204000000000e-04,-292,-1.782280953398e-01
3011,1.204400000000e-04,-292,-1.782280953398e-01
3012,1.204800000000e-04,-292,-1.782280953398e-01
3013,1.205200000000e-04,-590,-3.601184118168e-01
3014,1.205600000000e-04,-887,-5.413983581042e-01
3015,1.206000000000e-04,-887,-5.413983581042e-01
3016,1.206400000000e-04,-1185,-7.232886745811e-01
3017,1.206800000000e-04,-1185,-7.232886745811e-01
3018,1.207200000000e-04,-1483,-9.051789910581e-01
3019,1.207600000000e-04,-1483,-9.051789910581e-01
3020,1.208000000000e-04,-1781,-1.087069307535e+00
3021,1.208400000000e-04,-1781,-1.087069307535e+00
3022,1.208800000000e-04,-1781,-1.087069307535e+00
3023,1.209200000000e-04,-1781,-1.087069307535e+00
3024,1.209600000000e-04,-1781,-1.087069307535e+00
3025,1.210000000000e-04,-2079,-1.268959624012e+00
3026,1.210400000000e-04,-2079,-1.268959624012e+00
3027,1.210800000000e-04,-2079,-1.268959624012e+00
3028,1.211200000000e-04,-2079,-1.268959624012e+00
3029,1.211600000000e-04,-2079,-1.268959624012e+00
3030,1.212000000000e-04,-1781,-1.087069307535e+00
3031,1.212400000000e-04,-1781,-1.087069307535e+00
3032,1.212800000000e-04,-1483,-9.051789910581e-01
3033,1.213200000000e-04,-1483,-9.051789910581e-01
3034,1.213600000000e-04,-1483,-9.051789910581e-01
3035,1.214000000000e-04,-1185,-7.232886745811e-01
3036,1.214400000000e-04,-1185,-7.232886745811e-01
3037,1.214800000000e-04,-887,-5.413983581042e-01
3038,1.215200000000e-04,-887,-5.413983581042e-01
3039,1.215600000000e-04,-590,-3.601184118168e-01
3040,1.216000000000e-04,-590,-3.601184118168e-01
3041,1.216400000000e-04,-292,-1.782280953398e-01
3042,1.216800000000e-04,6,3.662221137120e-03
3043,1.217200000000e-04,6,3.662221137120e-03
3044,1.217600000000e-04,304,1.855525376141e-01
3045,1.218000000000e-04,602,3.674428540910e-01
3046,1.218400000000e-04,602,3.674428540910e-01
3047,1.218800000000e-04,900,5.493331705679e-01
3048,1.219200000000e-04,900,5.493331705679e-01
3049,1.219600000000e-04,900,5.493331705679e-01
3050,1.220000000000e-04,1198,7.312234870449e-01
3051,1.220400000000e-04,1495,9.125034333323e-01
3052,1.220800000000e-04,1495,9.125034333323e-01
3053,1.221200000000e-04,1495,9.125034333323e-01
3054,1.221600000000e-04,1792,1.093783379620e+00
3055,1.222000000000e-04,1792,1.093783379620e+00
3056,1.222400000000e-04,1792,1.093783379620e+00
3057,1.222800000000e-04,1792,1.093783379620e+00
3058,1.223200000000e-04,1792,1.093783379620e+00
3059,1.223600000000e-04,1792,1.093783379620e+00
3060,1.224000000000e-04,1792,1.093783379620e+00
3061,1.224400000000e-04,1792,1.093783379620e+00
3062,1.224800000000e-04,1792,1.093783379620e+00
3063,1.225200000000e-04,1792,1.093783379620e+00
3064,1.225600000000e-04,1792,1.093783379620e+00
3065,1.226000000000e-04,1792,1.093783379620e+00
3066,1.226400000000e-04,1495,9.125034333323e-01
3067,1.226800000000e-04,1495,9.125034333323e-01
3068,1.227200000000e-04,1198,7.312234870449e-01
3069,1.227600000000e-04,1198,7.312234870449e-01
3070,1.228000000000e-04,1198,7.312234870449e-01
3071,1.228400000000e-04,900,5.493331705679e-01
3072,1.228800000000e-04,900,5.493331705679e-01
3073,1.229200000000e-04,602,3.674428540910e-01
3074,1.229600000000e-04,304,1.855525376141e-01
3075,1.230000000000e-04,304,1.855525376141e-01
3076,1.230400000000e-04,6,3.662221137120e-03
3077,1.230800000000e-04,6,3.662221137120e-03
3078,1.231200000000e-04,6,3.662221137120e-03
3079,1.231600000000e-04,-292,-1.782280953398e-01
3080,1.232000000000e-04,-292,-1.782280953398e-01
3081,1.232400000000e-04,-590,-3.601184118168e-01
3082,1.232800000000e-04,-887,-5.413983581042e-01
3083,1.233200000000e-04,-887,-5.413983581042e-01
3084,1.233600000000e-04,-1185,-7.232886745811e-01
3085,1.234000000000e-04,-1185,-7.232886745811e-01
3086,1.234400000000e-04,-1185,-7.232886745811e-01
3087,1.234800000000e-04,-1483,-9.051789910581e-01
3088,1.235200000000e-04,-1483,-9.051789910581e-01
3089,1.235600000000e-04,-1483,-9.051789910581e-01
3090,1.236000000000e-04,-1483,-9.051789910581e-01
3091,1.236400000000e-04,-1781,-1.087069307535e+00
3092,1.236800000000e-04,-1483,-9.051789910581e-01
3093,1.237200000000e-04,-1483,-9.051789910581e-01
3094,1.237600000000e-04,-1483,-9.051789910581e-01
3095,1.238000000000e-04,-1781,-1.087069307535e+00
3096,1.238400000000e-04,-1483,-9.051789910581e-01
3097,1.238800000000e-04,-1483,-9.051789910581e-01
3098,1.239200000000e-04,-1483,-9.051789910581e-01
3099,1.239600000000e-04,-1483,-9.051789910581e-01
3100,1.240000000000e-04,-1483,-9.051789910581e-01
3101,1.240400000000e-04,-1185,-7.232886745811e-01
3102,1.240800000000e-04,-1185,-7.232886745811e-01
3103,1.241200000000e-04,-887,-5.413983581042e-01
3104,1.241600000000e-04,-887,-5.413983581042e-01
3105,1.242000000000e-04,-887,-5.413983581042e-01
3106,1.242400000000e-04,-590,-3.601184118168e-01
3107,1.242800000000e-04,-292,-1.782280953398e-01
3108,1.243200000000e-04,-292,-1.782280953398e-01
3109,1.243600000000e-04,-292,-1.782280953398e-01
3110,1.244000000000e-04,6,3.662221137120e-03
3111,1.244400000000e-04,304,1.855525376141e-01
3112,1.244800000000e-04,304,1.855525376141e-01
3113,1.245200000000e-04,602,3.674428540910e-01
3114,1.245600000000e-04,602,3.674428540910e-01
3115,1.246000000000e-04,900,5.493331705679e-01
3116,1.246400000000e-04,900,5.493331705679e-01
3117,1.246800000000e-04,900,5.493331705679e-01
3118,1.247200000000e-04,1198,7.312234870449e-01
3119,1.247600000000e-04,1198,7.312234870449e-01
3120,1.248000000000e-04,1495,9.125034333323e-01
3121,1.248400000000e-04,1495,9.125034333323e-01
3122,1.248800000000e-04,1495,9.125034333323e-01
3123,1.249200000000e-04,1495,9.125034333323e-01
3124,1.249600000000e-04,1792,1.093783379620e+00
3125,1.250000000000e-04,1495,9.125034333323e-01
3126,1.250400000000e-04,1792,1.093783379620e+00
3127,1.250800000000e-04,1495,9.125034333323e-01
3128,1.251200000000e-04,1792,1.093783379620e+00
3129,1.251600000000e-04,1495,9.125034333323e-01
3130,1.252000000000e-04,1792,1.093783379620e+00
3131,1.252400000000e-04,1495,9.125034333323e-01
3132,1.252800000000e-04,1495,9.125034333323e-01
